ID,Prob1
1873, 0.55
1874, 0.39
1875, 0.23
1876, 0.36
1877, 0.13
1878, 0.13
1879, 0.19
1880, 0.21
1881, 0.33
1882, 0.23
1883, 0.49
1884, 0.22
1885, 0.15
1886, 0.15
1887, 0.12
1888, 0.37
1889, 0.57
1890, 0.44
1891, 0.25
1892, 0.22
1893, 0.11
1894, 0.47
1895, 0.25
1896, 0.68
1897, 0.41
1898, 0.10
1899, 0.30
1900, 0.16
1901, 0.40
1902, 0.40
1903, 0.65
1904, 0.22
1905, 0.63
1906, 0.29
1907, 0.31
1908, 0.27
1909, 0.20
1910, 0.44
1911, 0.52
1912, 0.30
1913, 0.63
1914, 0.12
1915, 0.77
1916, 0.09
1917, 0.30
1918, 0.23
1919, 0.45
1920, 0.36
1921, 0.21
1922, 0.25
1923, 0.05
1924, 0.25
1925, 0.11
1926, 0.52
1927, 0.33
1928, 0.32
1929, 0.80
1930, 0.27
1931, 0.23
1932, 0.23
1933, 0.46
1934, 0.15
1935, 0.22
1936, 0.27
1937, 0.29
1938, 0.22
1939, 0.17
1940, 0.17
1941, 0.29
1942, 0.17
1943, 0.75
1944, 0.71
1945, 0.32
1946, 0.20
1947, 0.25
1948, 0.85
1949, 0.32
1950, 0.15
1951, 0.41
1952, 0.47
1953, 0.27
1954, 0.25
1955, 0.31
1956, 0.39
1957, 0.84
1958, 0.31
1959, 0.25
1960, 0.66
1961, 0.13
1962, 0.14
1963, 0.40
1964, 0.16
1965, 0.10
1966, 0.36
1967, 0.18
1968, 0.57
1969, 0.42
1970, 0.27
1971, 0.26
1972, 0.42
1973, 0.07
1974, 0.06
1975, 0.38
1976, 0.27
1977, 0.24
1978, 0.71
1979, 0.14
1980, 0.13
1981, 0.11
1982, 0.44
1983, 0.27
1984, 0.19
1985, 0.33
1986, 0.43
1987, 0.49
1988, 0.76
1989, 0.47
1990, 0.40
1991, 0.17
1992, 0.27
1993, 0.24
1994, 0.28
1995, 0.11
1996, 0.40
1997, 0.41
1998, 0.50
1999, 0.87
2000, 0.21
2001, 0.14
2002, 0.09
2003, 0.11
2004, 0.69
2005, 0.26
2006, 0.61
2007, 0.21
2008, 0.34
2009, 0.25
2010, 0.30
2011, 0.21
2012, 0.57
2013, 0.24
2014, 0.33
2015, 0.33
2016, 0.17
2017, 0.40
2018, 0.27
2019, 0.32
2020, 0.13
2021, 0.17
2022, 0.36
2023, 0.26
2024, 0.30
2025, 0.64
2026, 0.12
2027, 0.42
2028, 0.37
2029, 0.09
2030, 0.44
2031, 0.56
2032, 0.29
2033, 0.27
2034, 0.26
2035, 0.65
2036, 0.30
2037, 0.17
2038, 0.22
2039, 0.25
2040, 0.36
2041, 0.16
2042, 0.83
2043, 0.30
2044, 0.56
2045, 0.28
2046, 0.48
2047, 0.28
2048, 0.25
2049, 0.20
2050, 0.16
2051, 0.49
2052, 0.56
2053, 0.22
2054, 0.57
2055, 0.31
2056, 0.70
2057, 0.31
2058, 0.17
2059, 0.30
2060, 0.22
2061, 0.53
2062, 0.53
2063, 0.28
2064, 0.76
2065, 0.73
2066, 0.11
2067, 0.31
2068, 0.18
2069, 0.44
2070, 0.20
2071, 0.79
2072, 0.30
2073, 0.70
2074, 0.43
2075, 0.27
2076, 0.75
2077, 0.18
2078, 0.30
2079, 0.68
2080, 0.20
2081, 0.64
2082, 0.22
2083, 0.24
2084, 0.46
2085, 0.24
2086, 0.67
2087, 0.47
2088, 0.28
2089, 0.16
2090, 0.28
2091, 0.24
2092, 0.29
2093, 0.13
2094, 0.79
2095, 0.66
2096, 0.10
2097, 0.36
2098, 0.34
2099, 0.22
2100, 0.13
2101, 0.13
2102, 0.17
2103, 0.16
2104, 0.38
2105, 0.29
2106, 0.36
2107, 0.29
2108, 0.66
2109, 0.20
2110, 0.41
2111, 0.21
2112, 0.30
2113, 0.68
2114, 0.39
2115, 0.33
2116, 0.44
2117, 0.22
2118, 0.10
2119, 0.25
2120, 0.17
2121, 0.37
2122, 0.35
2123, 0.35
2124, 0.28
2125, 0.47
2126, 0.14
2127, 0.35
2128, 0.50
2129, 0.26
2130, 0.27
2131, 0.25
2132, 0.20
2133, 0.24
2134, 0.28
2135, 0.84
2136, 0.22
2137, 0.61
2138, 0.27
2139, 0.32
2140, 0.20
2141, 0.22
2142, 0.40
2143, 0.13
2144, 0.26
2145, 0.51
2146, 0.67
2147, 0.41
2148, 0.18
2149, 0.42
2150, 0.23
2151, 0.45
2152, 0.24
2153, 0.35
2154, 0.19
2155, 0.25
2156, 0.28
2157, 0.73
2158, 0.47
2159, 0.18
2160, 0.46
2161, 0.18
2162, 0.09
2163, 0.06
2164, 0.46
2165, 0.47
2166, 0.66
2167, 0.35
2168, 0.07
2169, 0.40
2170, 0.19
2171, 0.40
2172, 0.12
2173, 0.36
2174, 0.16
2175, 0.32
2176, 0.34
2177, 0.07
2178, 0.68
2179, 0.34
2180, 0.35
2181, 0.26
2182, 0.25
2183, 0.20
2184, 0.61
2185, 0.46
2186, 0.43
2187, 0.39
2188, 0.18
2189, 0.49
2190, 0.37
2191, 0.17
2192, 0.18
2193, 0.13
2194, 0.36
2195, 0.91
2196, 0.72
2197, 0.49
2198, 0.35
2199, 0.33
2200, 0.54
2201, 0.26
2202, 0.10
2203, 0.45
2204, 0.36
2205, 0.24
2206, 0.63
2207, 0.21
2208, 0.62
2209, 0.28
2210, 0.18
2211, 0.10
2212, 0.22
2213, 0.37
2214, 0.13
2215, 0.32
2216, 0.24
2217, 0.23
2218, 0.37
2219, 0.58
2220, 0.28
2221, 0.27
2222, 0.56
2223, 0.18
2224, 0.29
2225, 0.15
2226, 0.25
2227, 0.32
2228, 0.59
2229, 0.39
2230, 0.44
2231, 0.16
2232, 0.21
2233, 0.40
2234, 0.47
2235, 0.23
2236, 0.27
2237, 0.24
2238, 0.74
2239, 0.39
2240, 0.23
2241, 0.37
2242, 0.31
2243, 0.28
2244, 0.16
2245, 0.36
2246, 0.19
2247, 0.36
2248, 0.75
2249, 0.57
2250, 0.20
2251, 0.53
2252, 0.21
2253, 0.32
2254, 0.11
2255, 0.61
2256, 0.33
2257, 0.33
2258, 0.16
2259, 0.13
2260, 0.31
2261, 0.31
2262, 0.28
2263, 0.08
2264, 0.26
2265, 0.14
2266, 0.35
2267, 0.68
2268, 0.28
2269, 0.21
2270, 0.85
2271, 0.86
2272, 0.33
2273, 0.33
2274, 0.21
2275, 0.33
2276, 0.17
2277, 0.54
2278, 0.27
2279, 0.18
2280, 0.23
2281, 0.12
2282, 0.40
2283, 0.50
2284, 0.24
2285, 0.36
2286, 0.23
2287, 0.33
2288, 0.62
2289, 0.11
2290, 0.27
2291, 0.28
2292, 0.44
2293, 0.24
2294, 0.13
2295, 0.32
2296, 0.24
2297, 0.16
2298, 0.65
2299, 0.78
2300, 0.25
2301, 0.22
2302, 0.22
2303, 0.13
2304, 0.44
2305, 0.34
2306, 0.33
2307, 0.38
2308, 0.47
2309, 0.30
2310, 0.37
2311, 0.26
2312, 0.35
2313, 0.19
2314, 0.16
2315, 0.31
2316, 0.21
2317, 0.36
2318, 0.25
2319, 0.50
2320, 0.23
2321, 0.57
2322, 0.74
2323, 0.49
2324, 0.18
2325, 0.79
2326, 0.24
2327, 0.21
2328, 0.21
2329, 0.54
2330, 0.70
2331, 0.68
2332, 0.24
2333, 0.57
2334, 0.19
2335, 0.25
2336, 0.63
2337, 0.49
2338, 0.45
2339, 0.26
2340, 0.71
2341, 0.33
2342, 0.22
2343, 0.28
2344, 0.28
2345, 0.92
2346, 0.59
2347, 0.33
2348, 0.41
2349, 0.24
2350, 0.25
2351, 0.18
2352, 0.71
2353, 0.20
2354, 0.41
2355, 0.30
2356, 0.23
2357, 0.42
2358, 0.26
2359, 0.34
2360, 0.29
2361, 0.20
2362, 0.27
2363, 0.15
2364, 0.21
2365, 0.66
2366, 0.57
2367, 0.48
2368, 0.18
2369, 0.81
2370, 0.11
2371, 0.81
2372, 0.22
2373, 0.46
2374, 0.14
2375, 0.24
2376, 0.63
2377, 0.28
2378, 0.61
2379, 0.43
2380, 0.77
2381, 0.40
2382, 0.60
2383, 0.31
2384, 0.22
2385, 0.09
2386, 0.28
2387, 0.26
2388, 0.34
2389, 0.34
2390, 0.55
2391, 0.16
2392, 0.13
2393, 0.21
2394, 0.64
2395, 0.21
2396, 0.50
2397, 0.37
2398, 0.28
2399, 0.38
2400, 0.49
2401, 0.50
2402, 0.40
2403, 0.27
2404, 0.81
2405, 0.70
2406, 0.42
2407, 0.24
2408, 0.55
2409, 0.50
2410, 0.18
2411, 0.18
2412, 0.69
2413, 0.27
2414, 0.89
2415, 0.31
2416, 0.45
2417, 0.43
2418, 0.22
2419, 0.33
2420, 0.08
2421, 0.28
2422, 0.19
2423, 0.41
2424, 0.38
2425, 0.63
2426, 0.17
2427, 0.52
2428, 0.18
2429, 0.46
2430, 0.26
2431, 0.32
2432, 0.59
2433, 0.21
2434, 0.69
2435, 0.29
2436, 0.17
2437, 0.42
2438, 0.34
2439, 0.38
2440, 0.26
2441, 0.32
2442, 0.59
2443, 0.44
2444, 0.12
2445, 0.38
2446, 0.08
2447, 0.27
2448, 0.09
2449, 0.20
2450, 0.21
2451, 0.29
2452, 0.20
2453, 0.13
2454, 0.21
2455, 0.72
2456, 0.36
2457, 0.26
2458, 0.52
2459, 0.20
2460, 0.87
2461, 0.26
2462, 0.28
2463, 0.49
2464, 0.22
2465, 0.79
2466, 0.27
2467, 0.38
2468, 0.40
2469, 0.27
2470, 0.27
2471, 0.83
2472, 0.14
2473, 0.24
2474, 0.18
2475, 0.30
2476, 0.32
2477, 0.26
2478, 0.23
2479, 0.30
2480, 0.62
2481, 0.43
2482, 0.60
2483, 0.52
2484, 0.20
2485, 0.26
2486, 0.20
2487, 0.31
2488, 0.25
2489, 0.17
2490, 0.05
2491, 0.21
2492, 0.13
2493, 0.50
2494, 0.20
2495, 0.19
2496, 0.32
2497, 0.44
2498, 0.25
2499, 0.24
2500, 0.38
2501, 0.09
2502, 0.90
2503, 0.19
2504, 0.21
2505, 0.68
2506, 0.87
2507, 0.17
2508, 0.35
2509, 0.20
2510, 0.65
2511, 0.17
2512, 0.15
2513, 0.56
2514, 0.53
2515, 0.42
2516, 0.57
2517, 0.29
2518, 0.47
2519, 0.22
2520, 0.18
2521, 0.21
2522, 0.47
2523, 0.77
2524, 0.28
2525, 0.27
2526, 0.84
2527, 0.23
2528, 0.44
2529, 0.13
2530, 0.23
2531, 0.61
2532, 0.52
2533, 0.18
2534, 0.72
2535, 0.21
2536, 0.64
2537, 0.33
2538, 0.31
2539, 0.14
2540, 0.20
2541, 0.56
2542, 0.15
2543, 0.19
2544, 0.21
2545, 0.30
2546, 0.50
2547, 0.24
2548, 0.42
2549, 0.22
2550, 0.79
2551, 0.36
2552, 0.31
2553, 0.25
2554, 0.63
2555, 0.26
2556, 0.43
2557, 0.21
2558, 0.51
2559, 0.37
2560, 0.18
2561, 0.47
2562, 0.57
2563, 0.34
2564, 0.30
2565, 0.49
2566, 0.48
2567, 0.15
2568, 0.39
2569, 0.22
2570, 0.38
2571, 0.45
2572, 0.24
2573, 0.24
2574, 0.60
2575, 0.24
2576, 0.88
2577, 0.39
2578, 0.47
2579, 0.52
2580, 0.14
2581, 0.28
2582, 0.24
2583, 0.12
2584, 0.45
2585, 0.23
2586, 0.65
2587, 0.29
2588, 0.68
2589, 0.30
2590, 0.28
2591, 0.51
2592, 0.52
2593, 0.17
2594, 0.23
2595, 0.28
2596, 0.39
2597, 0.19
2598, 0.06
2599, 0.16
2600, 0.31
2601, 0.33
2602, 0.57
2603, 0.40
2604, 0.25
2605, 0.34
2606, 0.28
2607, 0.37
2608, 0.53
2609, 0.10
2610, 0.31
2611, 0.25
2612, 0.25
2613, 0.19
2614, 0.30
2615, 0.16
2616, 0.20
2617, 0.32
2618, 0.88
2619, 0.23
2620, 0.48
2621, 0.32
2622, 0.42
2623, 0.31
2624, 0.60
2625, 0.26
2626, 0.33
2627, 0.55
2628, 0.24
2629, 0.39
2630, 0.43
2631, 0.32
2632, 0.26
2633, 0.10
2634, 0.63
2635, 0.39
2636, 0.44
2637, 0.20
2638, 0.16
2639, 0.75
2640, 0.21
2641, 0.27
2642, 0.48
2643, 0.38
2644, 0.31
2645, 0.22
2646, 0.88
2647, 0.47
2648, 0.23
2649, 0.05
2650, 0.28
2651, 0.35
2652, 0.06
2653, 0.42
2654, 0.11
2655, 0.18
2656, 0.30
2657, 0.15
2658, 0.15
2659, 0.20
2660, 0.30
2661, 0.25
2662, 0.32
2663, 0.25
2664, 0.39
2665, 0.44
2666, 0.80
2667, 0.35
2668, 0.39
2669, 0.17
2670, 0.17
2671, 0.26
2672, 0.28
2673, 0.27
2674, 0.22
2675, 0.32
2676, 0.34
2677, 0.33
2678, 0.50
2679, 0.19
2680, 0.49
2681, 0.50
2682, 0.42
2683, 0.32
2684, 0.21
2685, 0.28
2686, 0.30
2687, 0.18
2688, 0.47
2689, 0.93
2690, 0.18
2691, 0.35
2692, 0.39
2693, 0.11
2694, 0.31
2695, 0.85
2696, 0.50
2697, 0.26
2698, 0.48
2699, 0.30
2700, 0.27
2701, 0.51
2702, 0.15
2703, 0.15
2704, 0.26
2705, 0.43
2706, 0.16
2707, 0.19
2708, 0.76
2709, 0.27
2710, 0.41
2711, 0.06
2712, 0.30
2713, 0.37
2714, 0.37
2715, 0.14
2716, 0.77
2717, 0.20
2718, 0.25
2719, 0.58
2720, 0.65
2721, 0.27
2722, 0.15
2723, 0.24
2724, 0.24
2725, 0.51
2726, 0.11
2727, 0.47
2728, 0.76
2729, 0.39
2730, 0.30
2731, 0.40
2732, 0.15
2733, 0.35
2734, 0.47
2735, 0.38
2736, 0.68
2737, 0.30
2738, 0.27
2739, 0.24
2740, 0.11
2741, 0.32
2742, 0.54
2743, 0.22
2744, 0.64
2745, 0.42
2746, 0.32
2747, 0.41
2748, 0.29
2749, 0.35
2750, 0.16
2751, 0.28
2752, 0.56
2753, 0.26
2754, 0.27
2755, 0.37
2756, 0.40
2757, 0.20
2758, 0.42
2759, 0.30
2760, 0.41
2761, 0.21
2762, 0.31
2763, 0.21
2764, 0.47
2765, 0.52
2766, 0.85
2767, 0.14
2768, 0.53
2769, 0.06
2770, 0.44
2771, 0.81
2772, 0.23
2773, 0.23
2774, 0.12
2775, 0.69
2776, 0.47
2777, 0.56
2778, 0.24
2779, 0.51
2780, 0.58
2781, 0.21
2782, 0.19
2783, 0.18
2784, 0.25
2785, 0.59
2786, 0.21
2787, 0.34
2788, 0.36
2789, 0.24
2790, 0.28
2791, 0.20
2792, 0.18
2793, 0.23
2794, 0.10
2795, 0.37
2796, 0.24
2797, 0.25
2798, 0.26
2799, 0.60
2800, 0.33
2801, 0.29
2802, 0.32
2803, 0.19
2804, 0.14
2805, 0.77
2806, 0.21
2807, 0.64
2808, 0.38
2809, 0.26
2810, 0.33
2811, 0.13
2812, 0.28
2813, 0.65
2814, 0.60
2815, 0.87
2816, 0.15
2817, 0.33
2818, 0.23
2819, 0.16
2820, 0.20
2821, 0.20
2822, 0.40
2823, 0.19
2824, 0.35
2825, 0.48
2826, 0.29
2827, 0.39
2828, 0.35
2829, 0.23
2830, 0.21
2831, 0.10
2832, 0.43
2833, 0.73
2834, 0.38
2835, 0.92
2836, 0.41
2837, 0.24
2838, 0.57
2839, 0.23
2840, 0.43
2841, 0.65
2842, 0.51
2843, 0.28
2844, 0.41
2845, 0.30
2846, 0.65
2847, 0.76
2848, 0.22
2849, 0.26
2850, 0.37
2851, 0.21
2852, 0.39
2853, 0.36
2854, 0.49
2855, 0.28
2856, 0.21
2857, 0.20
2858, 0.27
2859, 0.14
2860, 0.27
2861, 0.60
2862, 0.37
2863, 0.12
2864, 0.27
2865, 0.23
2866, 0.42
2867, 0.26
2868, 0.60
2869, 0.27
2870, 0.15
2871, 0.10
2872, 0.21
2873, 0.21
2874, 0.33
2875, 0.62
2876, 0.17
2877, 0.16
2878, 0.16
2879, 0.41
2880, 0.24
2881, 0.93
2882, 0.39
2883, 0.24
2884, 0.38
2885, 0.41
2886, 0.76
2887, 0.38
2888, 0.28
2889, 0.23
2890, 0.27
2891, 0.71
2892, 0.30
2893, 0.29
2894, 0.43
2895, 0.33
2896, 0.74
2897, 0.24
2898, 0.39
2899, 0.66
2900, 0.15
2901, 0.28
2902, 0.17
2903, 0.63
2904, 0.72
2905, 0.16
2906, 0.18
2907, 0.19
2908, 0.59
2909, 0.71
2910, 0.32
2911, 0.24
2912, 0.55
2913, 0.18
2914, 0.42
2915, 0.19
2916, 0.29
2917, 0.33
2918, 0.22
2919, 0.52
2920, 0.47
2921, 0.33
2922, 0.46
2923, 0.21
2924, 0.27
2925, 0.26
2926, 0.24
2927, 0.42
2928, 0.33
2929, 0.21
2930, 0.26
2931, 0.85
2932, 0.47
2933, 0.27
2934, 0.77
2935, 0.18
2936, 0.19
2937, 0.14
2938, 0.35
2939, 0.64
2940, 0.46
2941, 0.47
2942, 0.21
2943, 0.27
2944, 0.37
2945, 0.24
2946, 0.12
2947, 0.71
2948, 0.39
2949, 0.34
2950, 0.22
2951, 0.31
2952, 0.15
2953, 0.52
2954, 0.29
2955, 0.29
2956, 0.23
2957, 0.29
2958, 0.23
2959, 0.29
2960, 0.25
2961, 0.23
2962, 0.67
2963, 0.20
2964, 0.39
2965, 0.47
2966, 0.41
2967, 0.42
2968, 0.54
2969, 0.23
2970, 0.27
2971, 0.31
2972, 0.25
2973, 0.74
2974, 0.60
2975, 0.15
2976, 0.17
2977, 0.27
2978, 0.91
2979, 0.28
2980, 0.40
2981, 0.26
2982, 0.31
2983, 0.15
2984, 0.29
2985, 0.15
2986, 0.54
2987, 0.80
2988, 0.38
2989, 0.36
2990, 0.29
2991, 0.12
2992, 0.65
2993, 0.22
2994, 0.31
2995, 0.60
2996, 0.37
2997, 0.26
2998, 0.26
2999, 0.63
3000, 0.26
3001, 0.26
3002, 0.18
3003, 0.24
3004, 0.24
3005, 0.67
3006, 0.53
3007, 0.10
3008, 0.39
3009, 0.95
3010, 0.26
3011, 0.79
3012, 0.48
3013, 0.84
3014, 0.28
3015, 0.07
3016, 0.28
3017, 0.53
3018, 0.78
3019, 0.38
3020, 0.52
3021, 0.55
3022, 0.30
3023, 0.20
3024, 0.50
3025, 0.57
3026, 0.32
3027, 0.16
3028, 0.79
3029, 0.36
3030, 0.35
3031, 0.19
3032, 0.29
3033, 0.37
3034, 0.56
3035, 0.21
3036, 0.21
3037, 0.24
3038, 0.84
3039, 0.35
3040, 0.16
3041, 0.38
3042, 0.30
3043, 0.24
3044, 0.25
3045, 0.21
3046, 0.05
3047, 0.40
3048, 0.46
3049, 0.46
3050, 0.44
3051, 0.28
3052, 0.14
3053, 0.19
3054, 0.44
3055, 0.24
3056, 0.23
3057, 0.15
3058, 0.62
3059, 0.34
3060, 0.27
3061, 0.73
3062, 0.49
3063, 0.32
3064, 0.75
3065, 0.16
3066, 0.29
3067, 0.51
3068, 0.45
3069, 0.52
3070, 0.86
3071, 0.19
3072, 0.16
3073, 0.12
3074, 0.64
3075, 0.23
3076, 0.27
3077, 0.25
3078, 0.39
3079, 0.33
3080, 0.42
3081, 0.30
3082, 0.63
3083, 0.19
3084, 0.34
3085, 0.19
3086, 0.13
3087, 0.40
3088, 0.31
3089, 0.39
3090, 0.27
3091, 0.55
3092, 0.19
3093, 0.38
3094, 0.59
3095, 0.71
3096, 0.14
3097, 0.41
3098, 0.41
3099, 0.41
3100, 0.68
3101, 0.25
3102, 0.27
3103, 0.28
3104, 0.66
3105, 0.40
3106, 0.16
3107, 0.51
3108, 0.27
3109, 0.64
3110, 0.26
3111, 0.37
3112, 0.20
3113, 0.39
3114, 0.39
3115, 0.24
3116, 0.74
3117, 0.23
3118, 0.29
3119, 0.23
3120, 0.27
3121, 0.24
3122, 0.55
3123, 0.32
3124, 0.27
3125, 0.35
3126, 0.20
3127, 0.13
3128, 0.21
3129, 0.31
3130, 0.45
3131, 0.14
3132, 0.36
3133, 0.43
3134, 0.23
3135, 0.19
3136, 0.28
3137, 0.26
3138, 0.55
3139, 0.27
3140, 0.30
3141, 0.22
3142, 0.39
3143, 0.23
3144, 0.27
3145, 0.23
3146, 0.32
3147, 0.20
3148, 0.44
3149, 0.14
3150, 0.54
3151, 0.04
3152, 0.06
3153, 0.20
3154, 0.53
3155, 0.25
3156, 0.23
3157, 0.48
3158, 0.72
3159, 0.30
3160, 0.35
3161, 0.28
3162, 0.16
3163, 0.29
3164, 0.25
3165, 0.26
3166, 0.38
3167, 0.26
3168, 0.27
3169, 0.12
3170, 0.39
3171, 0.07
3172, 0.29
3173, 0.23
3174, 0.71
3175, 0.48
3176, 0.25
3177, 0.59
3178, 0.37
3179, 0.20
3180, 0.17
3181, 0.36
3182, 0.24
3183, 0.21
3184, 0.38
3185, 0.22
3186, 0.31
3187, 0.08
3188, 0.25
3189, 0.34
3190, 0.37
3191, 0.25
3192, 0.07
3193, 0.23
3194, 0.34
3195, 0.18
3196, 0.38
3197, 0.22
3198, 0.31
3199, 0.60
3200, 0.40
3201, 0.30
3202, 0.86
3203, 0.40
3204, 0.12
3205, 0.26
3206, 0.33
3207, 0.42
3208, 0.13
3209, 0.43
3210, 0.31
3211, 0.18
3212, 0.21
3213, 0.38
3214, 0.46
3215, 0.01
3216, 0.10
3217, 0.46
3218, 0.23
3219, 0.32
3220, 0.13
3221, 0.16
3222, 0.34
3223, 0.42
3224, 0.36
3225, 0.31
3226, 0.39
3227, 0.29
3228, 0.28
3229, 0.37
3230, 0.52
3231, 0.21
3232, 0.26
3233, 0.27
3234, 0.32
3235, 0.37
3236, 0.19
3237, 0.31
3238, 0.23
3239, 0.32
3240, 0.22
3241, 0.35
3242, 0.25
3243, 0.41
3244, 0.16
3245, 0.22
3246, 0.18
3247, 0.79
3248, 0.30
3249, 0.17
3250, 0.33
3251, 0.22
3252, 0.20
3253, 0.30
3254, 0.36
3255, 0.24
3256, 0.34
3257, 0.54
3258, 0.48
3259, 0.17
3260, 0.29
3261, 0.49
3262, 0.26
3263, 0.41
3264, 0.53
3265, 0.81
3266, 0.26
3267, 0.34
3268, 0.25
3269, 0.19
3270, 0.14
3271, 0.21
3272, 0.67
3273, 0.50
3274, 0.34
3275, 0.23
3276, 0.40
3277, 0.53
3278, 0.18
3279, 0.34
3280, 0.44
3281, 0.16
3282, 0.11
3283, 0.52
3284, 0.65
3285, 0.32
3286, 0.36
3287, 0.36
3288, 0.59
3289, 0.16
3290, 0.27
3291, 0.63
3292, 0.20
3293, 0.29
3294, 0.26
3295, 0.30
3296, 0.43
3297, 0.41
3298, 0.28
3299, 0.25
3300, 0.16
3301, 0.43
3302, 0.79
3303, 0.34
3304, 0.32
3305, 0.15
3306, 0.35
3307, 0.21
3308, 0.13
3309, 0.20
3310, 0.70
3311, 0.19
3312, 0.33
3313, 0.36
3314, 0.46
3315, 0.28
3316, 0.36
3317, 0.36
3318, 0.44
3319, 0.47
3320, 0.21
3321, 0.82
3322, 0.19
3323, 0.24
3324, 0.17
3325, 0.26
3326, 0.52
3327, 0.59
3328, 0.29
3329, 0.34
3330, 0.12
3331, 0.21
3332, 0.94
3333, 0.37
3334, 0.25
3335, 0.31
3336, 0.61
3337, 0.45
3338, 0.25
3339, 0.53
3340, 0.46
3341, 0.39
3342, 0.48
3343, 0.54
3344, 0.31
3345, 0.12
3346, 0.80
3347, 0.08
3348, 0.71
3349, 0.31
3350, 0.49
3351, 0.42
3352, 0.44
3353, 0.48
3354, 0.42
3355, 0.29
3356, 0.56
3357, 0.21
3358, 0.85
3359, 0.28
3360, 0.20
3361, 0.54
3362, 0.43
3363, 0.48
3364, 0.79
3365, 0.25
3366, 0.16
3367, 0.29
3368, 0.14
3369, 0.32
3370, 0.42
3371, 0.14
3372, 0.22
3373, 0.73
3374, 0.23
3375, 0.30
3376, 0.18
3377, 0.35
3378, 0.53
3379, 0.48
3380, 0.52
3381, 0.56
3382, 0.43
3383, 0.24
3384, 0.23
3385, 0.71
3386, 0.42
3387, 0.38
3388, 0.41
3389, 0.09
3390, 0.65
3391, 0.35
3392, 0.26
3393, 0.36
3394, 0.80
3395, 0.41
3396, 0.29
3397, 0.82
3398, 0.47
3399, 0.28
3400, 0.23
3401, 0.52
3402, 0.31
3403, 0.25
3404, 0.19
3405, 0.66
3406, 0.57
3407, 0.37
3408, 0.26
3409, 0.21
3410, 0.48
3411, 0.51
3412, 0.21
3413, 0.87
3414, 0.14
3415, 0.41
3416, 0.29
3417, 0.57
3418, 0.24
3419, 0.57
3420, 0.48
3421, 0.37
3422, 0.38
3423, 0.82
3424, 0.26
3425, 0.45
3426, 0.27
3427, 0.56
3428, 0.32
3429, 0.29
3430, 0.60
3431, 0.54
3432, 0.72
3433, 0.75
3434, 0.55
3435, 0.39
3436, 0.61
3437, 0.33
3438, 0.19
3439, 0.53
3440, 0.77
3441, 0.21
3442, 0.20
3443, 0.32
3444, 0.38
3445, 0.33
3446, 0.33
3447, 0.25
3448, 0.25
3449, 0.47
3450, 0.28
3451, 0.48
3452, 0.37
3453, 0.50
3454, 0.17
3455, 0.23
3456, 0.18
3457, 0.23
3458, 0.48
3459, 0.20
3460, 0.47
3461, 0.36
3462, 0.35
3463, 0.55
3464, 0.06
3465, 0.37
3466, 0.66
3467, 0.37
3468, 0.22
3469, 0.35
3470, 0.23
3471, 0.48
3472, 0.43
3473, 0.29
3474, 0.26
3475, 0.44
3476, 0.23
3477, 0.24
3478, 0.18
3479, 0.57
3480, 0.38
3481, 0.78
3482, 0.26
3483, 0.22
3484, 0.14
3485, 0.30
3486, 0.22
3487, 0.47
3488, 0.16
3489, 0.31
3490, 0.31
3491, 0.22
3492, 0.09
3493, 0.14
3494, 0.10
3495, 0.51
3496, 0.16
3497, 0.14
3498, 0.16
3499, 0.26
3500, 0.28
3501, 0.80
3502, 0.31
3503, 0.61
3504, 0.85
3505, 0.41
3506, 0.45
3507, 0.32
3508, 0.58
3509, 0.37
3510, 0.34
3511, 0.29
3512, 0.45
3513, 0.34
3514, 0.51
3515, 0.09
3516, 0.76
3517, 0.33
3518, 0.30
3519, 0.23
3520, 0.44
3521, 0.32
3522, 0.27
3523, 0.46
3524, 0.21
3525, 0.24
3526, 0.25
3527, 0.16
3528, 0.44
3529, 0.08
3530, 0.41
3531, 0.37
3532, 0.28
3533, 0.59
3534, 0.30
3535, 0.12
3536, 0.45
3537, 0.86
3538, 0.16
3539, 0.40
3540, 0.37
3541, 0.48
3542, 0.24
3543, 0.50
3544, 0.48
3545, 0.62
3546, 0.33
3547, 0.28
3548, 0.34
3549, 0.04
3550, 0.23
3551, 0.53
3552, 0.23
3553, 0.16
3554, 0.32
3555, 0.19
3556, 0.25
3557, 0.23
3558, 0.19
3559, 0.48
3560, 0.11
3561, 0.46
3562, 0.20
3563, 0.52
3564, 0.46
3565, 0.42
3566, 0.88
3567, 0.83
3568, 0.61
3569, 0.32
3570, 0.30
3571, 0.42
3572, 0.31
3573, 0.21
3574, 0.28
3575, 0.27
3576, 0.38
3577, 0.27
3578, 0.21
3579, 0.31
3580, 0.22
3581, 0.35
3582, 0.48
3583, 0.34
3584, 0.27
3585, 0.50
3586, 0.31
3587, 0.37
3588, 0.79
3589, 0.29
3590, 0.33
3591, 0.42
3592, 0.29
3593, 0.15
3594, 0.50
3595, 0.23
3596, 0.35
3597, 0.51
3598, 0.23
3599, 0.94
3600, 0.20
3601, 0.24
3602, 0.71
3603, 0.20
3604, 0.30
3605, 0.27
3606, 0.13
3607, 0.55
3608, 0.30
3609, 0.69
3610, 0.21
3611, 0.37
3612, 0.29
3613, 0.51
3614, 0.88
3615, 0.35
3616, 0.31
3617, 0.32
3618, 0.23
3619, 0.09
3620, 0.59
3621, 0.15
